Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistClaw	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive
2076	¡ícl¨Lzi A©ª¨¬¢¥A¢´¥ì¢Ò¡	S_KNIGHT	MONSTER	MELEE	68		AGGR	0	INSECT,ATT_WIND		0	spider_soldier	0	86	65	43	21	156	290	15020	20	25	4821	15204	30441	115	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
2091	z¨ÏzO¡ÆAaI	BOSS	MONSTER	MAGIC	60		AGGR	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	77	58	39	17	117	160	193408	10	10	29440	44160	30280	68	110	100	100	2000	150	0	0	0	0	25	0	20	20	40	35	40	40	40	40	0	0	60	0	10	0	2	2035	5	0	0	35	261	0	0	0	0	0	0	0	5	10	0	0	0	0
2092	¢¥ezO¡ÆAaI	KING	MONSTER	MELEE	75		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_king	0	122	91	61	30	150	278	2568600	30	20	23400	35100	35400	90	150	160	100	2000	350	0	0	0	0	25	10	30	30	40	35	40	40	40	40	0	0	60	0	10	0	2	2076	5	0	0	40	261	0	0	0	0	0	0	0	5	10	0	0	0	0
2093	A©ªz¨ÏzO¡ÆAaI	KING	MONSTER	MELEE	120		AGGR,BERSERK,STONESKIN	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	122	91	61	30	150	278	5000000	35	5	20000000	30000000	64000	550	150	180	100	2000	250	0	0	0	0	0	0	15	20	0	0	0	0	0	0	100	50	0	50	0	0	2	0	100	0	0	40	256	40	257	0	0	0	0	0	20	20	0	30	0	0
2094	A©ªz¨ÏzO¡ÆAaI	KING	MONSTER	MELEE	72		AGGR	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_queen	0	95	71	48	24	102	190	1277520	20	20	51740	77610	20800	73	110	100	100	2000	150	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0	2	2076	10	0	0	40	261	0	0	0	0	0	0	0	20	20	0	30	40	0
2095	¡ÆAaIAC ¨úE	KING	MONSTER	MELEE	70		NOMOVE	0	INSECT,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	spider_egg	0	67	45	89	22	0	0	193408	30	20	0	0	10000	150	0	0	100	2000	350	0	0	0	0	0	0	0	0	70	70	70	70	70	70	70	70	70	70	70	0	1	2071	10	0	0	0	0	0	0	0	0	0	0	0	20	20	0	30	40	0
2101	????	S_PAWN	MONSTER	MELEE	19			0	DESERT,ATT_FIRE		0	fennec_fox	0	18	24	12	6	45	55	784	5	7	2783	4821	12554	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	100	100	100	100	10	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2102	????	S_PAWN	MONSTER	MELEE	37			0	DESERT,ATT_FIRE		0	evil_eye	0	52	24	36	12	62	115	1877	5	7	2783	4821	12252	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2103	????	S_PAWN	MONSTER	MELEE	39			0	DESERT,ATT_FIRE		0	giant_scorpion	0	41	51	30	13	65	120	2025	5	7	2783	4821	12319	45	100	80	100	2000	175	30046	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2104	????	KNIGHT	MONSTER	MELEE	44			0	DESERT,ATT_FIRE	POISON	0	scorpionman_sword	0	50	28	37	14	91	111	3228	12	12	2783	4821	12478	51	110	120	100	2000	175	30045	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2105	????	KNIGHT	MONSTER	RANGE	47			0	DESERT,ATT_FIRE	POISON	0	scorpionman_bow	0	59	30	22	15	95	116	2598	8	7	2783	4821	12646	54	60	70	100	2000	850	30055	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2106	??????	KNIGHT	MONSTER	MELEE	48			0	DESERT,ATT_FIRE	POISON	0	snakeman_sword	0	79	27	36	15	87	130	3692	12	12	2783	4821	12702	55	110	110	100	2000	175	30022	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2107	??????	KNIGHT	MONSTER	RANGE	51			0	DESERT,ATT_FIRE	POISON	0	snakeman_bow	0	64	28	24	16	90	136	2957	8	7	2783	4821	12870	58	60	110	100	2000	850	30067	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2108	??????	S_KNIGHT	MONSTER	MELEE	54			0	DESERT,ATT_FIRE		0	outlaw	0	61	68	44	17	95	143	6969	4	12	2783	4821	8076	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2131	????	PAWN	MONSTER	MELEE	60			0	INSECT,ATT_FIRE		0	scorpionman_sword	0	77	58	39	20	144	176	3771	12	10	2783	4821	15956	80	110	120	100	2000	150	30045	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
2132	????	S_PAWN	MONSTER	RANGE	62			0	INSECT,ATT_FIRE		0	scorpionman_bow	0	80	60	40	20	132	198	4028	7	10	2783	4821	16292	83	110	120	100	2000	850	30055	0	0	0	5	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
2133	??????	KNIGHT	MONSTER	MELEE	64			0	INSECT,ATT_FIRE		0	snakeman_sword	0	82	62	41	21	137	206	6714	12	15	2783	4821	15404	86	110	120	100	2000	150	30022	0	0	0	5	1	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	2	0	0	0	70106	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
2134	??????	KNIGHT	MONSTER	RANGE	66			0	INSECT,ATT_FIRE		0	snakeman_bow	0	84	63	42	21	159	195	7149	7	10	2783	4821	1540	89	110	120	100	2000	850	30067	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	2	0	0	0	70106	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
2135	??????	S_KNIGHT	MONSTER	MELEE	68			0	INSECT,ATT_FIRE		0	outlaw	0	87	65	43	22	164	201	7602	20	25	2783	4821	10152	93	110	120	100	2000	150	0	0	0	0	3	0	5	0	0	-5	0	0	0	0	-20	-20	0	0	10	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0
2151	??? ????	S_PAWN	MONSTER	MELEE	19			0	DESERT,ATT_FIRE		0	fennec_fox	0	18	24	12	6	54	66	627	5	7	2783	4821	12388	24	100	200	0	2000	175	0	0	0	0	0	0	0	5	0	0	0	0	0	100	100	100	100	100	10	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2152	??? ????	S_PAWN	MONSTER	MELEE	37			0	DESERT,ATT_FIRE		0	evil_eye	0	52	24	36	12	74	138	1502	5	7	2783	4821	12876	43	100	100	100	2000	175	0	0	0	0	0	3	0	5	1	0	1	0	1	-10	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2153	??? ????	S_PAWN	MONSTER	MELEE	39			0	DESERT,ATT_FIRE		0	giant_scorpion	0	41	51	30	13	78	144	1620	5	7	2783	4821	11923	45	100	80	100	2000	175	30046	0	0	0	0	0	0	5	0	1	0	1	0	-15	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2154	??? ????	KNIGHT	MONSTER	MELEE	44			0	DESERT,ATT_FIRE	POISON	0	scorpionman_sword	0	50	28	37	14	109	133	2582	12	12	2783	4821	11735	51	110	120	100	2000	175	30045	0	0	0	5	0	0	5	1	1	2	1	1	-10	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2155	??? ????	S_PAWN	MONSTER	RANGE	47			0	DESERT,ATT_FIRE	POISON	0	scorpionman_bow	0	59	30	22	15	114	139	2079	8	7	2783	4821	12852	54	60	70	100	2000	850	30055	0	0	0	5	0	5	5	0	0	-10	0	0	2	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2156	??? ??????	KNIGHT	MONSTER	MELEE	48			0	DESERT,ATT_FIRE	POISON	0	snakeman_sword	0	79	27	36	15	104	156	2954	12	12	2783	4821	12891	55	110	110	100	2000	175	30022	0	0	0	5	0	0	5	1	1	1	0	0	-15	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2157	??? ??????	KNIGHT	MONSTER	RANGE	51			0	DESERT,ATT_FIRE	POISON	0	snakeman_bow	0	64	28	24	16	108	163	2365	8	7	2783	4821	13009	58	60	110	100	2000	850	30067	0	0	0	5	0	0	5	-5	-10	-5	0	0	2	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2158	??? ??????	S_KNIGHT	MONSTER	MELEE	54			0	DESERT,ATT_FIRE		0	outlaw	0	61	68	44	17	114	172	5575	4	12	2783	4821	16253	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	10	0	0	0	-20	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2191	??????	BOSS	MONSTER	MELEE	67		AGGR	0	DESERT,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	giant_desert_turtle	0	64	43	85	21	102	190	146320	9	12	2783	4821	18520	76	100	100	100	2000	300	0	0	0	0	0	0	0	0	100	0	100	100	100	100	20	20	20	20	10	0	2	0	20	0	0	40	256	30	256	0	0	0	0	0	0	10	0	0	0	0
2192	???????	KING	MONSTER	MELEE	97		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	DESERT,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	giant_desert_turtle	0	122	91	61	30	150	278	2568600	30	20	23400	35100	36400	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	0	2	2414	10	0	0	40	256	30	256	0	0	0	0	0	20	20	0	30	40	0
2201	?????	S_PAWN	MONSTER	MELEE	69			0	FIRE,ATT_FIRE		0	fire_tiger	0	84	42	63	21	130	159	5550	3	7	2783	4821	15997	78	100	130	100	2000	175	30042	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2202	??	S_PAWN	MONSTER	MAGIC	69			0	FIRE,ATT_FIRE		0	fire_ghost	0	85	43	64	21	132	161	5550	3	7	2783	4821	15997	78	100	130	100	2000	850	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2203	???	KNIGHT	MONSTER	MELEE	70			0	FIRE,ATT_FIRE		0	fire_tiger_boss	0	85	43	65	22	119	178	7592	7	12	2783	4821	15686	79	100	130	100	2000	175	30019	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	0	2	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2204	???	KNIGHT	MONSTER	POWER	71			0	FIRE,ATT_FIRE	CURSE	0	fire_man	0	86	43	65	22	105	195	7782	7	12	2783	4821	15710	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	0	2	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
2205	????	S_KNIGHT	MONSTER	POWER	72			0	FIRE,ATT_FIRE	SLOW,CURSE	0	fire_knight	0	89	44	66	22	106	198	12459	3	12	2783	4821	15468	81	100	130	100	2000	175	30091	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	10	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
2206	???	BOSS	MONSTER	MELEE	73			0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	fire_king	0	91	46	66	23	109	203	51024	7	12	2783	4821	15580	82	100	130	100	2000	175	0	0	0	0	0	50	15	20	0	10	0	10	0	-20	0	0	10	0	0	0	2	0	0	0	0	40	256	0	0	0	0	0	0	0	20	0	0	0	0	0
2207	????	BOSS	MONSTER	MELEE	73		AGGR	0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	fire_king	0	91	46	66	23	110	205	356080	25	20	68700	103050	44800	82	110	130	100	2000	150	0	0	0	0	0	50	15	20	40	35	40	40	40	40	0	0	60	0	0	0	2	2205	0	0	0	40	256	0	0	0	0	0	0	0	20	0	0	0	0	0
2231	??? ?????	S_PAWN	MONSTER	MELEE	69			0	FIRE,ATT_FIRE		0	fire_tiger	0	84	42	63	21	156	191	4440	3	7	2783	4821	25698	78	100	130	100	2000	175	30042	0	0	0	0	0	15	20	15	10	20	15	15	-10	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2232	??? ??	S_PAWN	MONSTER	MAGIC	69			0	FIRE,ATT_FIRE		0	fire_ghost	0	85	43	64	21	158	193	4440	3	7	2783	4821	25698	78	100	130	100	2000	850	0	0	0	0	0	0	15	20	0	-5	5	-10	-10	20	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2233	??? ???	KNIGHT	MONSTER	MELEE	70			0	FIRE,ATT_FIRE		0	fire_tiger_boss	0	85	43	65	22	143	214	6073	7	12	2783	4821	25180	79	100	130	100	2000	175	30019	0	0	0	0	0	15	20	20	15	25	0	0	-25	0	0	0	0	0	0	2	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2234	??? ???	KNIGHT	MONSTER	POWER	71			0	FIRE,ATT_FIRE	CURSE	0	fire_man	0	86	43	65	22	126	234	6225	7	12	2783	4821	25197	80	100	130	100	2000	175	0	0	0	0	0	0	15	20	-5	-10	0	5	5	-20	0	0	0	0	0	0	2	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
2235	??? ????	S_KNIGHT	MONSTER	POWER	72			0	FIRE,ATT_FIRE	SLOW,CURSE	0	fire_knight	0	89	44	66	22	127	238	9967	3	12	2783	4821	24428	81	100	130	100	2000	175	30091	0	0	0	0	0	15	20	0	0	5	0	0	-25	0	0	10	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
2291	??	KING	MONSTER	MELEE	107		AGGR	0	FIRE,ATT_FIRE	STUN,SLOW,CURSE,TERROR	0	fire_dragon	0	99	69	65	23	110	205	989610	24	22	2783	4821	24450	84	100	130	100	2000	1000	0	0	0	0	0	0	15	20	30	30	30	30	30	50	100	50	50	50	20	0	2	2205	10	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0
2301	??	PAWN	MONSTER	RANGE	65		AGGR,NOMOVE	0	ATT_WIND		0	ent_trent	0	75	57	50	10	115	172	2261	3	5	2783	4821	25768	67	100	100	100	2000	650	0	0	0	3	0	0	5	5	0	-5	0	-10	-10	50	0	0	30	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2302	????	PAWN	MONSTER	MELEE	67			0	ATT_WIND		0	ent_guru	0	92	42	65	10	134	164	3939	3	5	2783	4821	26803	72	120	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	0	5	5	5	0	0	15	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2303	??	S_PAWN	MONSTER	RANGE	69			0	ATT_WIND		0	ent_hu	0	86	55	65	10	127	190	3548	5	5	2783	11204	26031	76	100	100	100	2000	650	0	0	0	0	10	0	0	0	10	15	5	-10	-10	10	0	0	10	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2304	????	S_PAWN	MONSTER	MELEE	70			0	ATT_WIND	SLOW,CURSE	0	ent_red	0	89	49	77	10	114	211	5206	5	10	2783	11204	27058	79	115	100	100	2000	150	0	0	0	0	0	0	5	5	-5	-10	-5	5	5	5	0	0	15	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2305	???	KNIGHT	MONSTER	MELEE	71		AGGR	0	ATT_WIND	SLOW,CURSE	0	ent_black	0	94	75	75	10	118	219	7214	7	5	2783	11204	27833	83	115	100	100	2000	150	0	0	0	0	3	0	5	10	10	5	10	15	15	0	0	0	20	0	0	0	1	0	15	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2306	????	BOSS	MONSTER	MELEE	84		AGGR	0	ATT_WIND		0	ent_huge	0	99	84	70	10	118	219	353840	12	10	38560	57840	25236	86	100	130	100	2000	300	0	0	0	0	0	3	15	20	10	15	10	15	15	-5	0	0	60	0	0	0	3	2304	35	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
2307	????	KING	MONSTER	MELEE	86		AGGR	0	ATT_WIND		0	ent_elder	0	121	76	65	10	120	224	452900	30	20	73200	109800	27800	90	100	130	100	2000	300	0	0	0	5	5	10	15	20	10	15	10	20	20	0	0	0	50	0	0	0	4	2305	40	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
2311	???	S_PAWN	MONSTER	RANGE	74		AGGR,NOMOVE	0	ATT_WIND		0	ent_trent	0	75	57	50	10	128	193	3596	3	5	2783	11204	27069	67	100	130	100	2000	900	0	0	0	3	0	0	15	20	0	-5	0	-10	-10	50	0	0	50	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2312	?????	KNIGHT	MONSTER	MELEE	76			0	ATT_WIND		0	ent_guru	0	92	42	65	10	148	181	7032	3	5	2783	11204	27830	72	120	130	100	2000	150	0	0	0	0	0	0	15	20	-5	-10	0	5	5	5	0	0	25	0	0	0	1	0	15	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2313	???	KNIGHT	MONSTER	RANGE	77			0	ATT_WIND		0	ent_hu	0	86	55	65	10	133	200	5699	5	5	2783	11204	25854	76	100	170	100	2000	650	0	0	0	0	10	0	5	15	10	15	5	-10	-10	10	0	0	30	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2314	?????	S_KNIGHT	MONSTER	MELEE	80		AGGR	0	ATT_WIND	SLOW,CURSE	0	ent_red	0	89	49	77	10	120	224	11558	5	10	2783	11204	37852	79	115	150	100	2000	150	0	0	0	0	0	0	15	20	-5	-10	-5	5	5	5	0	0	35	0	0	0	1	0	25	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2315	????	S_KNIGHT	MONSTER	MELEE	82		AGGR	0	ATT_WIND	SLOW,CURSE	0	ent_black	0	94	75	75	10	123	229	11843	7	5	2783	11204	37948	83	115	150	100	2000	150	0	0	0	0	3	0	15	20	10	5	10	15	15	0	0	0	40	0	0	0	1	0	25	0	70107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2401	????	PAWN	MONSTER	MELEE	89	105	AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_footman	0	107	53	80	26	167	201	12635	3	14	9100	27650	31010	67	110	130	110	2000	50	0	0	0	3	0	0	5	5	1	0	0	10	10	10	0	0	30	0	0	0	2.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
2402	????	PAWN	MONSTER	RANGE	93	105	AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_bowman	0	82	110	55	27	191	222	10283	5	14	9590	21385	30098	72	105	150	100	2000	50	0	0	0	0	0	0	5	1	20	20	0	0	0	-30	0	0	10	0	0	0	2.5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
2403	????	S_PAWN	MONSTER	RANGE	94	105	AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_magician	0	82	55	110	27	151	235	16784	5	14	10220	15330	30000	76	100	150	100	2000	50	0	0	0	0	3	1	0	1	10	10	25	-5	-5	30	0	0	-30	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
2404	????	S_PAWN	MONSTER	MELEE	95	115	AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_officer	0	111	83	55	28	172	235	22272	7	20	10640	15960	31000	79	110	130	100	2000	50	0	0	0	0	0	0	5	5	10	10	5	-5	-5	10	0	0	15	0	0	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
2411	?????	S_PAWN	MONSTER	MELEE	97	105	AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_footman	0	112	84	56	28	154	239	17000	3	14	10500	19250	31098	78	115	130	100	2000	50	0	0	0	5	0	0	1	3	10	0	15	30	25	15	0	0	30	0	0	0	2.2	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
2412	?????	KNIGHT	MONSTER	RANGE	98	105	AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_bowman	0	86	114	57	29	188	239	15390	3	14	8925	20370	31246	82	110	150	100	2000	50	0	0	0	0	1	3	1	6	30	25	10	0	10	5	0	0	20	0	0	0	2.4	0	15	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
2413	?????	KNIGHT	MONSTER	RANGE	100	100	AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_magician	0	88	58	117	29	205	256	21724	4	14	12110	14700	31664	88	110	150	100	2000	50	0	0	0	10	0	1	2	1	30	40	5	30	25	0	0	0	40	0	0	0	2.4	0	30	16764879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0
2414	?????	S_KNIGHT	MONSTER	MELEE	103	100	AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_officer	0	119	89	60	30	222	273	44400	7	20	13370	16555	68983	95	105	130	100	2000	50	0	0	0	5	0	4	15	21	30	20	20	10	5	20	0	0	-10	0	0	0	1.8	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
2431	????	PAWN	MONSTER	MELEE	80	100	AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_footman	0	107	53	80	26	133	247	7090	3	7	23100	34650	115839.36	67	110	130	110	2000	50	0	0	0	3	0	0	5	5	1	-10	0	-10	-10	50	0	0	30	0	0	0	2.9	0	5	16764108	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
2432	????	PAWN	MONSTER	RANGE	82	100	AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_bowman	0	82	110	55	27	136	252	5522	5	7	23590	35385	116396.28	72	105	150	100	2000	50	0	0	0	0	0	0	5	5	-5	-15	0	5	5	5	0	0	15	0	0	0	2.9	0	5	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
2433	????	S_PAWN	MONSTER	RANGE	82	100	AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_magician	0	82	55	110	27	136	252	14784	5	7	38220	57330	147610.32	76	105	150	100	2000	50	0	0	0	0	10	10	0	0	10	10	5	-10	-10	10	0	0	10	0	0	0	3.3	0	10	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
2434	?????	S_KNIGHT	MONSTER	MELEE	97	100	AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_officer	0	119	89	60	30	222	273	65400	7	20	13370	16555	39183.6	95	105	130	100	2000	50	0	0	0	5	0	4	15	21	30	20	20	10	5	20	0	0	-10	0	0	0	3.8	0	20	16764879	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
2451	?????	S_PAWN	MONSTER	MELEE	84	100	AGGR,BERSERK	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_footman	0	112	84	56	28	139	257	16923	5	7	24080	36155	48213.36	67	135	130	100	2000	50	0	0	0	3	0	0	15	20	0	-10	0	-10	-10	50	0	0	50	0	0	0	3.5	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0
2452	?????	KNIGHT	MONSTER	RANGE	86	100	AGGR,GODSPEED	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_bowman	0	86	114	57	29	141	263	22608	5	7	24605	36890	49300.68	72	130	150	100	2000	50	0	0	0	0	0	0	15	20	-5	-15	0	5	5	5	0	0	25	0	0	0	4	0	15	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0
2453	?????	KNIGHT	MONSTER	RANGE	88	100	AGGR,REVIVE	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_magician	0	88	58	117	29	144	268	23634	7	7	40740	61110	50361.48	76	130	150	100	2000	50	0	0	0	0	10	10	5	15	10	10	5	-10	-10	10	0	0	30	0	0	0	4	0	20	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
2454	?????	S_KNIGHT	MONSTER	MELEE	90	100	AGGR,STONESKIN	0	DEVIL,ATT_ELEC	SLOW,CURSE,TERROR	0	ch_officer	0	119	89	60	30	147	273	39540	7	10	41580	62370	102924.12	79	140	130	100	2000	50	0	0	0	0	0	0	15	20	-5	-15	-5	5	5	5	0	0	35	0	0	0	6	0	25	13421823	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
